Any problems with large veins in your eyes | Are the veins in your eyes really large | Are you eyes really blood shot all the time | Do you notice if your veins on your eyes are enlarged | Have you noticed if your veins on your eyes pop out	I haven't noticed any veins pop out of my eyes
Are you able to feel poking on both sides of the face | Can you feel when a stick pokes both sides of your face | Do you feel any discomfort on your face | Do you not feel poking on one side of your face | Do you only feel poking on one side of your face	Yes I would be able too feel a poke
Do you feel or see that one side of your face is weaker | Do you notice any weakness on one side of your face | Do you notice if one side of your face droops | Has your face been asymmetrical | Have you been diagnosed with Bell's Palsy	I haven't noticed anything like that
Are you able to smile and frown for me | Are you able to smile and frown without any problems | Do you have any problems with smiling and frowning | Does moving your facial muscles require straining or not work at all | Is it hard for you to smile or frown	Yes I can smile and frown
Are you going to faint | Do you feel as if you're going to faint | Do you feel faint | Do you think you feel faint | Have you been feeling faint	I do feel like I'm going to pass out soon. I feel so tired and light headed
Can you tell me when you last fainted | Do you remember when you last fainted | When did you last faint | When was the last time you fainted | When was your last fainting spell	I've never fainted before
Can you tell me if you've fainted recently | Did you faint recently | Do you remember if you've fainted recently | Have you fainted recently | Recently, have you fainted | Have you fainted | Have you fainted recently?	I didn't faint today
Can you tell me if you've ever fallen | Do you fall often | Do you have a history of falling | Have you ever fallen | Have you had any falls	I've fallen a couple of times during my runs
Do you fall because of your balance issues | Do you think your lack of balance is the cause of your falls | Have you fallen because of issues with your balance | Is your issues with your balance the cause of your falls | Is your lack of balance the cause of your falls	I don't have issues with balance or coordination
Are your falls because of your dizzness | Can you tell me if you've dizziness has caused you to fall | Do you get dizzy and then fall | Does your dizziness cause you to fall | Have you fallen because you felt dizzy	I haven't really fallen from any dizziness
Can you tell me when your last fall was | Do you remember when you've last fallen | How long ago was your last fall | When was the last time you fell | When was your last fall	The last time I fell was maybe a couple of months ago when I was on my run. I tripped over a tree root but I didn't fall that hard
